Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
6,Uniform,50,0.15,1.5,9,708.0,694,694,694,694.0,550.3,694,694,20.71,600.01,2.02,0.0,0.0,0.0
7,Uniform,50,0.15,1.5,9,766.0,751,751,751,751.0,590.0,751,751,21.44,600.01,2.0,0.0,0.0,0.0
8,Uniform,50,0.15,1.5,9,760.0,745,745,745,745.0,590.0,745,745,20.81,600.01,2.01,0.0,0.0,0.0
9,Uniform,50,0.15,1.5,9,869.0,852,852,852,852.0,616.55,852,852,27.64,600.01,2.0,0.0,0.0,0.0
10,Uniform,50,0.15,1.5,9,733.0,719,719,719,719.0,588.0,719,719,18.22,600.02,1.95,0.0,0.0,0.0
1,Uniform,50,0.25,1.5,9,770.0,755,755,755,755.0,635.81,755,755,15.79,600.06,1.99,0.0,0.0,0.0
2,Uniform,50,0.25,1.5,9,780.0,846,765,765,765.0,414.0,765,765,45.88,600.02,1.96,10.59,0.0,0.0
3,Uniform,50,0.25,1.5,9,868.0,889,851,851,851.0,615.78,851,851,27.64,600.02,2.0,4.47,0.0,0.0
4,Uniform,50,0.25,1.5,9,838.0,785,785,785,785.0,677.0,785,785,13.76,600.03,6.75,0.0,0.0,0.0
5,Uniform,50,0.25,1.5,9,803.0,787,787,787,787.0,581.05,787,787,26.17,600.02,2.03,0.0,0.0,0.0
6,Uniform,50,0.25,1.5,9,708.0,694,694,694,694.0,425.0,694,694,38.76,600.03,2.02,0.0,0.0,0.0
7,Uniform,50,0.25,1.5,9,766.0,751,751,751,751.0,500.0,751,751,33.42,600.02,2.0,0.0,0.0,0.0
8,Uniform,50,0.25,1.5,9,760.0,745,745,745,745.0,545.0,745,745,26.85,600.03,2.01,0.0,0.0,0.0
9,Uniform,50,0.25,1.5,9,869.0,855,852,852,852.0,565.03,852,852,33.68,600.04,2.0,0.35,0.0,0.0
10,Uniform,50,0.25,1.5,9,733.0,719,719.0,719.0,719.0,546.73,719,719,23.96,600.02,1.95,0.0,0.0,0.0
1,Uniform,50,0.35,1.5,9,770.0,935,755,755,755.0,451.1,755,755,40.25,600.05,1.99,23.84,0.0,0.0
2,Uniform,50,0.35,1.5,9,780.0,1056,765,765,765.0,360.0,765,765,52.94,600.02,1.96,38.04,0.0,0.0
3,Uniform,50,0.35,1.5,9,868.0,957,851,851,851.0,571.0,851,851,32.9,600.0,2.0,12.46,0.0,0.0
4,Uniform,50,0.35,1.5,9,838.0,870,785,785,785.0,576.77,785,785,26.53,600.02,6.75,10.83,0.0,0.0
5,Uniform,50,0.35,1.5,9,803.0,1157,787.0,787.0,787.0,341.46,787,787,56.61,600.03,2.03,47.01,0.0,0.0
6,Uniform,50,0.35,1.5,9,708.0,1013,694,694,694.0,296.9,694,694,57.22,600.04,2.02,45.97,0.0,0.0
7,Uniform,50,0.35,1.5,9,766.0,965,751,751,751.0,408.2,751,751,45.65,600.03,2.0,28.5,0.0,0.0
8,Uniform,50,0.35,1.5,9,760.0,995,745,745,745.0,406.22,745,745,45.47,600.01,2.01,33.56,0.0,0.0
9,Uniform,50,0.35,1.5,9,869.0,1161,852,852,852.0,411.87,852,852,51.66,600.02,2.0,36.27,0.0,0.0
10,Uniform,50,0.35,1.5,9,733.0,873,719,719,719.0,420.0,719,719,41.59,600.01,1.95,21.42,0.0,0.0
1,Uniform,50,0.15,2.0,9,974.0,974.0,1034.0,974.0,966.0,905.0,755,905.0,6.31,600.04,7.62,7.62,14.25,7.62
2,Uniform,50,0.15,2.0,9,812.0,771,847.0,771,774.0,727.0,765,765,6.07,600.03,6.14,0.78,10.72,0.78
3,Uniform,50,0.15,2.0,9,1037.0,971.0,1039.0,971.0,961.0,893.0,851,893.0,7.08,600.02,16.13,8.73,16.35,8.73
4,Uniform,50,0.15,2.0,2,1110.0,1038.0,1100.0,1038.0,971.0,966.27,785,966.27,0.49,237.14,14.87,7.42,13.84,7.42
5,Uniform,50,0.15,2.0,9,980.0,972.0,1036.0,972.0,965.0,900.91,787,900.91,6.64,600.03,8.78,7.89,14.99,7.89
6,Uniform,50,0.15,2.0,2,808.0,803.0,859.0,803.0,739.0,738.0,694,738.0,0.14,270.89,9.49,8.81,16.4,8.81
7,Uniform,50,0.15,2.0,9,850.0,790.0,910.0,790.0,790.0,785.0,751,785.0,0.63,600.0,8.28,0.64,15.92,0.64
8,Uniform,50,0.15,2.0,9,916.0,855.0,916.0,855.0,795.0,790.0,745,790.0,0.63,600.04,15.95,8.23,15.95,8.23
9,Uniform,50,0.15,2.0,9,979.0,908.0,973.0,908.0,889.0,822.0,852,852,7.54,600.01,14.91,6.57,14.2,6.57
10,Uniform,50,0.15,2.0,9,859.0,802.0,858.0,802.0,789.0,733.05,719,733.05,7.09,600.05,17.18,9.41,17.05,9.41
1,Uniform,50,0.25,2.0,9,974.0,914.0,973.0,914.0,906.0,847.0,755,847.0,6.51,600.04,14.99,7.91,14.88,7.91
2,Uniform,50,0.25,2.0,9,812.0,846,770,770,770.0,548.0,765,765,28.83,600.01,6.14,10.59,0.65,0.65
3,Uniform,50,0.25,2.0,9,1037.0,889,860,860,860.0,820.11,851,851,4.64,600.01,21.86,4.47,1.06,1.06
4,Uniform,50,0.25,2.0,2,1110.0,972.0,972.0,972.0,906.0,903.0,785,903.0,0.33,90.15,22.92,7.64,7.64,7.64
5,Uniform,50,0.25,2.0,9,980.0,844.0,908.0,844.0,795.0,773.61,787,787,2.69,600.01,24.52,7.24,15.37,7.24
6,Uniform,50,0.25,2.0,9,808.0,697,697,697,697.0,565.0,694,694,18.94,600.03,16.43,0.43,0.43,0.43
7,Uniform,50,0.25,2.0,9,850.0,756,790.0,756,762.0,665.0,751,751,12.73,600.01,13.18,0.67,5.19,0.67
8,Uniform,50,0.25,2.0,9,916.0,796.0,856.0,796.0,785.0,725.0,745,745,7.64,600.04,22.95,6.85,14.9,6.85
9,Uniform,50,0.25,2.0,9,979.0,861,861,861,861.0,754.0,852,852,12.43,600.01,14.91,1.06,1.06,1.06
10,Uniform,50,0.25,2.0,2,859.0,746.0,796.0,746.0,735.0,732.26,719,732.26,0.37,51.57,17.31,1.88,8.7,1.88
1,Uniform,50,0.35,2.0,9,974.0,935,760,760,760.0,601.27,755,755,20.89,600.02,29.01,23.84,0.66,0.66
2,Uniform,50,0.35,2.0,9,812.0,1056,770,770,770.0,480.0,765,765,37.66,600.01,6.14,38.04,0.65,0.65
3,Uniform,50,0.35,2.0,9,1037.0,957,860,860,862.0,758.0,851,851,12.06,600.02,21.86,12.46,1.06,1.06
4,Uniform,50,0.35,2.0,9,1110.0,870,792,792,793.0,773.0,785,785,2.52,600.04,41.4,10.83,0.89,0.89
5,Uniform,50,0.35,2.0,9,980.0,1157,794,794,794.0,455.0,787,787,42.7,600.02,24.52,47.01,0.89,0.89
6,Uniform,50,0.35,2.0,9,808.0,1013,697,697,697.0,397.34,694,694,42.99,600.02,16.43,45.97,0.43,0.43
7,Uniform,50,0.35,2.0,9,850.0,965,757,757,756.0,545.0,751,751,27.91,600.01,13.18,28.5,0.8,0.8
8,Uniform,50,0.35,2.0,9,916.0,995,750,750,750.0,541.2,745,745,27.84,600.03,22.95,33.56,0.67,0.67
9,Uniform,50,0.35,2.0,9,979.0,1161,861,861,861.0,552.0,852,852,35.89,600.03,14.91,36.27,1.06,1.06
10,Uniform,50,0.35,2.0,9,859.0,873,723,723,723.0,561.47,719,719,22.34,600.02,19.47,21.42,0.56,0.56
1,Uniform,50,0.15,3.0,9,1454.0,1454.0,1544.0,1454.0,1446.0,1356.0,755,1356.0,6.22,600.03,7.23,7.23,13.86,7.23
2,Uniform,50,0.15,3.0,2,1202.0,1101.0,1267.0,1101.0,1090.0,1085.15,765,1085.15,0.44,9.3,10.77,1.46,16.76,1.46
3,Uniform,50,0.15,3.0,9,1547.0,1447.0,1549.0,1447.0,1437.0,1335.0,851,1335.0,7.1,600.01,15.88,8.39,16.03,8.39
4,Uniform,50,0.15,3.0,9,1654.0,1550.0,1644.0,1550.0,1541.0,1440.96,785,1440.96,6.49,600.01,14.78,7.57,14.09,7.57
5,Uniform,50,0.15,3.0,2,1460.0,1452.0,1548.0,1452.0,1354.0,1349.0,787,1349.0,0.37,138.03,8.23,7.64,14.75,7.64
6,Uniform,50,0.15,3.0,9,1200.0,1195.0,1279.0,1195.0,1181.0,1097.0,694,1097.0,7.11,600.01,9.39,8.93,16.59,8.93
7,Uniform,50,0.15,3.0,2,1270.0,1180.0,1360.0,1180.0,1180.0,1175.0,751,1175.0,0.42,152.26,8.09,0.43,15.74,0.43
8,Uniform,50,0.15,3.0,2,1366.0,1275.0,1366.0,1275.0,1180.0,1175.0,745,1175.0,0.42,492.76,16.26,8.51,16.26,8.51
9,Uniform,50,0.15,3.0,2,1455.0,1350.0,1449.0,1350.0,1238.0,1231.82,852,1231.82,0.5,262.55,18.12,9.59,17.63,9.59
10,Uniform,50,0.15,3.0,9,1279.0,1194.0,1278.0,1194.0,1181.0,1097.0,719,1097.0,7.11,600.02,16.59,8.84,16.5,8.84
1,Uniform,50,0.25,3.0,9,1454.0,1364.0,1453.0,1364.0,1355.0,1262.66,755,1262.66,6.81,600.09,15.15,8.03,15.07,8.03
2,Uniform,50,0.25,3.0,2,1202.0,846,920.0,836.0,829.0,827.0,765,827.0,0.24,262.71,45.34,2.3,11.25,1.09
3,Uniform,50,0.25,3.0,2,1547.0,1243.0,1243.0,1243.0,1243.0,1243.0,851,1243.0,0.0,16.42,24.46,0.0,0.0,0.0
4,Uniform,50,0.25,3.0,2,1654.0,1452.0,1452.0,1452.0,1354.0,1349.0,785,1349.0,0.37,68.2,22.61,7.64,7.64,7.64
5,Uniform,50,0.25,3.0,2,1460.0,1260.0,1356.0,1260.0,1162.0,1157.0,787,1157.0,0.43,152.32,26.19,8.9,17.2,8.9
6,Uniform,50,0.25,3.0,9,1200.0,943.0,1027.0,943.0,929.0,845.29,694,845.29,9.01,600.01,41.96,11.56,21.5,11.56
7,Uniform,50,0.25,3.0,2,1270.0,1090.0,1180.0,1090.0,1001.0,1000.0,751,1000.0,0.1,197.82,27.0,9.0,18.0,9.0
8,Uniform,50,0.25,3.0,2,1366.0,1186.0,1276.0,1186.0,1090.0,1085.0,745,1085.0,0.46,334.22,25.9,9.31,17.6,9.31
9,Uniform,50,0.25,3.0,9,1455.0,1143.0,1143.0,1143.0,1128.0,1023.44,852,1023.44,9.27,600.02,42.17,11.68,11.68,11.68
10,Uniform,50,0.25,3.0,2,1279.0,1110.0,1188.0,1110.0,1098.0,1097.0,719,1097.0,0.09,328.34,16.59,1.19,8.3,1.19
1,Uniform,50,0.35,3.0,2,1454.0,935,914.0,914.0,906.0,902.01,755,902.01,0.44,28.05,61.2,3.66,1.33,1.33
2,Uniform,50,0.35,3.0,9,1202.0,1056,816,775,775.0,724.22,765,765,6.55,600.03,57.12,38.04,6.67,1.31
3,Uniform,50,0.35,3.0,2,1547.0,1141.0,1141.0,1141.0,1141.0,1141.0,851,1141.0,0.0,11.71,35.58,0.0,0.0,0.0
4,Uniform,50,0.35,3.0,2,1654.0,1164.0,1164.0,1164.0,1157.0,1152.0,785,1152.0,0.43,4.94,43.58,1.04,1.04,1.04
5,Uniform,50,0.35,3.0,9,1460.0,1157,805,801,805.0,678.65,787,787,15.7,600.02,85.51,47.01,2.29,1.78
6,Uniform,50,0.35,3.0,9,1200.0,1013,705,702,713.0,595.0,694,694,16.55,600.02,72.91,45.97,1.59,1.15
7,Uniform,50,0.35,3.0,2,1270.0,965,845,820.0,820.0,816.0,751,816.0,0.49,14.09,55.64,18.26,3.55,0.49
8,Uniform,50,0.35,3.0,2,1366.0,995,826.0,815.0,815.0,815.0,745,815.0,0.0,18.66,67.61,22.09,1.35,0.0
9,Uniform,50,0.35,3.0,9,1455.0,1161,939.0,870,876.0,824.0,852,852,5.94,600.01,70.77,36.27,10.21,2.11
10,Uniform,50,0.35,3.0,2,1279.0,873,858.0,859.0,850.0,846.0,719,846.0,0.47,4.34,51.18,3.19,1.42,1.54
