Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
5,Right-skewed,200,0.35,3.0,9,3377.0,5945,3012,3012,inf,114.37,3002,3002,100.0,600.22,12.49,98.03,0.33,0.33
6,Right-skewed,200,0.35,3.0,9,3494.0,6341,3125,3125,inf,108.22,3111,3111,100.0,600.31,12.31,103.83,0.45,0.45
7,Right-skewed,200,0.35,3.0,9,3590.0,6277,3188,3188,inf,192.24,3174,3174,100.0,600.07,13.11,97.76,0.44,0.44
8,Right-skewed,200,0.35,3.0,9,3269.0,5885,2935,2935,4235.0,180.0,2925,2925,95.75,600.2,11.76,101.2,0.34,0.34
9,Right-skewed,200,0.35,3.0,9,3279.0,5855,3018,3018,5542.0,180.0,3008,3008,96.75,600.11,9.01,94.65,0.33,0.33
10,Right-skewed,200,0.35,3.0,9,3360.0,5915,2983,2983,4820.0,180.0,2973,2973,96.27,600.09,13.02,98.96,0.34,0.34
1,Uniform,200,0.15,1.5,9,3060.0,3044,3044,3044,4945.0,2400.0,3044,3044,51.47,600.39,0.53,0.0,0.0,0.0
2,Uniform,200,0.15,1.5,9,3099.0,3083,3083,3083,5138.0,2544.0,3083,3083,50.49,600.1,0.52,0.0,0.0,0.0
3,Uniform,200,0.15,1.5,9,3097.0,3081,3081,3081,4874.0,2496.0,3081,3081,48.79,600.12,0.52,0.0,0.0,0.0
4,Uniform,200,0.15,1.5,9,3011.0,2996,2996,2996,4740.0,-inf,2996,2996,inf,600.54,0.5,0.0,0.0,0.0
5,Uniform,200,0.15,1.5,9,2947.0,2932,2932,2932,5115.0,-inf,2932,2932,inf,600.28,0.51,0.0,0.0,0.0
6,Uniform,200,0.15,1.5,9,2825.0,2811,2811,2811,4415.0,-inf,2811,2811,inf,600.26,0.5,0.0,0.0,0.0
7,Uniform,200,0.15,1.5,9,3078.0,3062,3062,3062,inf,2352.0,3062,3062,100.0,600.13,0.52,0.0,0.0,0.0
8,Uniform,200,0.15,1.5,9,3141.0,3125,3125,3125,4587.0,2448.0,3125,3125,46.63,600.11,0.51,0.0,0.0,0.0
9,Uniform,200,0.15,1.5,9,2993.0,2978,2978.0,2978.0,4667.0,2160.0,2978,2978,53.72,600.08,0.5,0.0,0.0,0.0
10,Uniform,200,0.15,1.5,9,3033.0,3018,3018,3018,4224.0,2340.0,3018,3018,44.6,600.14,0.5,0.0,0.0,0.0
1,Uniform,200,0.25,1.5,9,3060.0,3045,3044,3044,5145.0,-inf,3044,3044,inf,600.6,0.53,0.03,0.0,0.0
2,Uniform,200,0.25,1.5,9,3099.0,3083,3083,3083,4636.0,2064.0,3083,3083,55.48,600.09,0.52,0.0,0.0,0.0
3,Uniform,200,0.25,1.5,9,3097.0,3081,3081,3081,4515.0,2016.0,3081,3081,55.35,600.21,0.52,0.0,0.0,0.0
4,Uniform,200,0.25,1.5,9,3011.0,2996,2996,2996,4746.0,1800.0,2996,2996,62.07,600.16,0.5,0.0,0.0,0.0
5,Uniform,200,0.25,1.5,9,2947.0,2932,2932,2932,4817.0,-inf,2932,2932,inf,600.29,0.51,0.0,0.0,0.0
6,Uniform,200,0.25,1.5,9,2825.0,2811,2811,2811,4410.0,-inf,2811,2811,inf,600.24,0.5,0.0,0.0,0.0
7,Uniform,200,0.25,1.5,9,3078.0,3173,3062,3062,4809.0,1824.0,3062,3062,62.07,600.18,0.52,3.63,0.0,0.0
8,Uniform,200,0.25,1.5,9,3141.0,3125,3125,3125,4954.0,1968.0,3125,3125,60.27,600.11,0.51,0.0,0.0,0.0
9,Uniform,200,0.25,1.5,9,2993.0,2978,2978,2978,3732.0,1755.0,2978,2978,52.97,600.12,0.5,0.0,0.0,0.0
10,Uniform,200,0.25,1.5,9,3033.0,3018,3018,3018,4886.0,1935.0,3018,3018,60.4,600.09,0.5,0.0,0.0,0.0
1,Uniform,200,0.35,1.5,9,3060.0,4357,3044,3044,4773.0,1325.88,3044,3044,72.22,600.12,0.53,43.13,0.0,0.0
2,Uniform,200,0.35,1.5,9,3099.0,3845,3083,3083,4512.0,1712.2,3083,3083,62.05,600.11,0.52,24.72,0.0,0.0
3,Uniform,200,0.35,1.5,9,3097.0,4389,3081,3081,4773.0,1344.0,3081,3081,71.84,600.2,0.52,42.45,0.0,0.0
4,Uniform,200,0.35,1.5,9,3011.0,4085,2996,2996,4991.0,-inf,2996,2996,inf,600.37,0.5,36.35,0.0,0.0
5,Uniform,200,0.35,1.5,9,2947.0,3875,2932,2932,4776.0,-inf,2932,2932,inf,601.6,0.51,32.16,0.0,0.0
6,Uniform,200,0.35,1.5,9,2825.0,3561,2811,2811,3886.0,1302.0,2811,2811,66.5,600.17,0.5,26.68,0.0,0.0
7,Uniform,200,0.35,1.5,9,3078.0,4357,3062,3062,4123.0,1343.97,3062,3062,67.4,600.1,0.52,42.29,0.0,0.0
8,Uniform,200,0.35,1.5,9,3141.0,4165,3125,3125,4690.0,1507.6,3125,3125,67.86,600.08,0.51,33.28,0.0,0.0
9,Uniform,200,0.35,1.5,9,2993.0,4175,2978,2978,3528.0,1215.12,2978,2978,65.56,600.1,0.5,40.19,0.0,0.0
10,Uniform,200,0.35,1.5,9,3033.0,3755,3018,3018,inf,1478.99,3018,3018,100.0,600.38,0.5,24.42,0.0,0.0
1,Uniform,200,0.15,2.0,9,3475.0,3342.0,3726.0,3342.0,inf,3200.0,3044,3200.0,100.0,600.18,8.59,4.44,16.44,4.44
2,Uniform,200,0.15,2.0,9,3664.0,3471.0,3983.0,3471.0,5302.0,3392.0,3083,3392.0,36.02,600.08,8.02,2.33,17.42,2.33
3,Uniform,200,0.15,2.0,9,3668.0,3471.0,3791.0,3471.0,4826.0,3328.0,3081,3328.0,31.04,600.12,10.22,4.3,13.91,4.3
4,Uniform,200,0.15,2.0,9,3254.0,3074.0,3494.0,3074.0,5220.0,-inf,2996,2996,inf,600.17,8.61,2.6,16.62,2.6
5,Uniform,200,0.15,2.0,9,3560.0,3436.0,3855.0,3436.0,5629.0,3300.0,2932,3300.0,41.38,600.23,7.88,4.12,16.82,4.12
6,Uniform,200,0.15,2.0,9,3210.0,3095.0,3429.0,3095.0,5314.0,2912.0,2811,2912.0,45.2,600.16,10.23,6.28,17.75,6.28
7,Uniform,200,0.15,2.0,9,3482.0,3283.0,3665.0,3283.0,inf,3136.0,3062,3136.0,100.0,600.12,11.03,4.69,16.87,4.69
8,Uniform,200,0.15,2.0,9,3604.0,3409.0,3853.0,3409.0,5123.0,3264.0,3125,3264.0,36.29,600.1,10.42,4.44,18.05,4.44
9,Uniform,200,0.15,2.0,9,3253.0,3013.0,3373.0,3013.0,5095.0,2880.0,2978,2978,43.47,600.11,9.23,1.18,13.26,1.18
10,Uniform,200,0.15,2.0,9,3439.0,3254.0,3614.0,3254.0,inf,3120.0,3018,3120.0,100.0,600.1,10.22,4.29,15.83,4.29
1,Uniform,200,0.25,2.0,9,3475.0,3051,3086.0,3051,5049.0,-inf,3044,3044,inf,600.31,14.16,0.23,1.38,0.23
2,Uniform,200,0.25,2.0,9,3664.0,3151.0,3279.0,3151.0,inf,2752.0,3083,3083,100.0,600.07,18.85,2.21,6.36,2.21
3,Uniform,200,0.25,2.0,9,3668.0,3088,3151.0,3088,inf,2688.0,3081,3081,100.0,600.11,19.05,0.23,2.27,0.23
4,Uniform,200,0.25,2.0,9,3254.0,3001,3001,3001,5018.0,-inf,2996,2996,inf,600.31,8.61,0.17,0.17,0.17
5,Uniform,200,0.25,2.0,9,3560.0,2937,3075.0,2937,5383.0,-inf,2932,2932,inf,600.51,21.42,0.17,4.88,0.17
6,Uniform,200,0.25,2.0,9,3210.0,2814,2814,2814,4937.0,-inf,2811,2811,inf,600.35,14.19,0.11,0.11,0.11
7,Uniform,200,0.25,2.0,9,3482.0,3173,3069,3069,5194.0,2432.0,3062,3062,53.18,600.12,13.72,3.63,0.23,0.23
8,Uniform,200,0.25,2.0,9,3604.0,3132,3149.0,3132,5265.0,2624.0,3125,3125,50.16,600.12,15.33,0.22,0.77,0.22
9,Uniform,200,0.25,2.0,9,3253.0,2983,2983,2983,5070.0,2340.0,2978,2978,53.85,600.1,9.23,0.17,0.17,0.17
10,Uniform,200,0.25,2.0,9,3439.0,3023,3023,3023,inf,2580.0,3018,3018,100.0,600.14,13.95,0.17,0.17,0.17
1,Uniform,200,0.35,2.0,9,3475.0,4357,3051,3051,5312.0,1728.0,3044,3044,67.47,600.12,14.16,43.13,0.23,0.23
2,Uniform,200,0.35,2.0,9,3664.0,3845,3090,3090,5095.0,2496.0,3083,3083,51.01,600.13,18.85,24.72,0.23,0.23
3,Uniform,200,0.35,2.0,9,3668.0,4389,3088,3088,inf,1820.3,3081,3081,100.0,600.13,19.05,42.45,0.23,0.23
4,Uniform,200,0.35,2.0,9,3254.0,4085,3001,3001,5154.0,-inf,2996,2996,inf,600.31,8.61,36.35,0.17,0.17
5,Uniform,200,0.35,2.0,9,3560.0,3875,2937,2937,4806.0,-inf,2932,2932,inf,600.23,21.42,32.16,0.17,0.17
6,Uniform,200,0.35,2.0,9,3210.0,3561,2814,2814,2932.0,1740.14,2811,2811,40.65,600.31,14.19,26.68,0.11,0.11
7,Uniform,200,0.35,2.0,9,3482.0,4357,3069,3069,4906.0,1792.46,3062,3062,63.46,600.08,13.72,42.29,0.23,0.23
8,Uniform,200,0.35,2.0,9,3604.0,4165,3132,3132,5116.0,2240.0,3125,3125,56.22,600.08,15.33,33.28,0.22,0.22
9,Uniform,200,0.35,2.0,9,3253.0,4175,2983,2983,4703.0,1620.0,2978,2978,65.55,600.12,9.23,40.19,0.17,0.17
10,Uniform,200,0.35,2.0,9,3439.0,3755,3023,3023,5448.0,1933.7,3018,3018,64.51,600.08,13.95,24.42,0.17,0.17
1,Uniform,200,0.15,3.0,9,5203.0,5006.0,5582.0,5006.0,inf,4800.0,3044,4800.0,100.0,600.13,8.4,4.29,16.29,4.29
2,Uniform,200,0.15,3.0,9,5488.0,5199.0,5967.0,5199.0,7427.0,5088.0,3083,5088.0,31.49,600.19,7.86,2.18,17.28,2.18
3,Uniform,200,0.15,3.0,9,5492.0,5199.0,5679.0,5199.0,5214.0,4992.0,3081,4992.0,4.26,600.17,10.02,4.15,13.76,4.15
4,Uniform,200,0.15,3.0,9,4874.0,4604.0,5234.0,4604.0,6207.0,4410.0,2996,4410.0,28.95,600.19,10.52,4.4,18.68,4.4
5,Uniform,200,0.15,3.0,9,5330.0,5146.0,5775.0,5146.0,5215.0,4950.0,2932,4950.0,5.08,600.17,7.68,3.96,16.67,3.96
6,Uniform,200,0.15,3.0,9,4806.0,4635.0,5137.0,4635.0,inf,4368.0,2811,4368.0,100.0,600.14,10.03,6.11,17.61,6.11
7,Uniform,200,0.15,3.0,9,5210.0,4915.0,5489.0,4915.0,8091.0,4704.0,3062,4704.0,41.86,600.16,10.76,4.49,16.69,4.49
8,Uniform,200,0.15,3.0,9,5396.0,5105.0,5773.0,5105.0,inf,4896.0,3125,4896.0,100.0,600.13,10.21,4.27,17.91,4.27
9,Uniform,200,0.15,3.0,9,4873.0,4513.0,5053.0,4513.0,inf,4320.0,2978,4320.0,100.0,600.14,12.8,4.47,16.97,4.47
10,Uniform,200,0.15,3.0,9,5149.0,4874.0,5414.0,4874.0,6372.0,4680.0,3018,4680.0,26.55,600.56,10.02,4.15,15.68,4.15
1,Uniform,200,0.25,3.0,9,5203.0,4334.0,4622.0,4334.0,inf,3840.0,3044,3840.0,100.0,600.1,35.49,12.86,20.36,12.86
2,Uniform,200,0.25,3.0,9,5488.0,4719.0,4911.0,4719.0,5172.0,4128.0,3083,4128.0,20.19,600.11,32.95,14.32,18.97,14.32
3,Uniform,200,0.25,3.0,9,5492.0,4527.0,4719.0,4527.0,4537.0,4032.0,3081,4032.0,11.13,600.14,36.21,12.28,17.04,12.28
4,Uniform,200,0.25,3.0,9,4874.0,4064.0,4244.0,4064.0,inf,3600.0,2996,3600.0,100.0,600.15,35.39,12.89,17.89,12.89
5,Uniform,200,0.25,3.0,9,5330.0,4335.0,4605.0,4335.0,inf,3960.0,2932,3960.0,100.0,600.12,34.6,9.47,16.29,9.47
6,Uniform,200,0.25,3.0,9,4806.0,4038.0,4213.0,4038.0,inf,3528.0,2811,3528.0,100.0,600.1,36.22,14.46,19.42,14.46
7,Uniform,200,0.25,3.0,9,5210.0,4145.0,4337.0,4145.0,4167.0,3648.0,3062,3648.0,12.46,600.15,42.82,13.62,18.89,13.62
8,Uniform,200,0.25,3.0,9,5396.0,4429.0,4717.0,4429.0,5895.0,3936.0,3125,3936.0,33.23,600.09,37.09,12.53,19.84,12.53
9,Uniform,200,0.25,3.0,9,4873.0,3883.0,4153.0,3883.0,5234.0,3510.0,2978,3510.0,32.94,600.15,38.83,10.63,18.32,10.63
10,Uniform,200,0.25,3.0,9,5149.0,4334.0,4514.0,4334.0,7298.0,3870.0,3018,3870.0,46.97,600.39,33.05,11.99,16.64,11.99
1,Uniform,200,0.35,3.0,9,5203.0,4357,3365,3086.0,inf,2688.34,3044,3044,100.0,600.12,70.93,43.13,10.55,1.38
2,Uniform,200,0.35,3.0,9,5488.0,3860,3855.0,3855.0,6934.0,3289.81,3083,3289.81,52.56,600.08,66.82,17.33,17.18,17.18
3,Uniform,200,0.35,3.0,9,5492.0,4389,3380,3141,10550.0,2688.0,3081,3081,74.52,600.13,78.25,42.45,9.7,1.95
4,Uniform,200,0.35,3.0,9,4874.0,4085,3164.0,3006,inf,2430.0,2996,2996,100.0,600.15,62.68,36.35,5.61,0.33
5,Uniform,200,0.35,3.0,9,5330.0,3875,3365,3255.0,inf,2790.0,2932,2932,100.0,600.17,81.79,32.16,14.77,11.02
6,Uniform,200,0.35,3.0,9,4806.0,3561,3205.0,3117.0,3370.0,2604.0,2811,2811,22.73,600.12,70.97,26.68,14.02,10.89
7,Uniform,200,0.35,3.0,9,5210.0,4357,3377.0,3098.0,3844.0,3072.0,3062,3072.0,20.08,600.11,69.6,41.83,9.93,0.85
8,Uniform,200,0.35,3.0,9,5396.0,4165,3566.0,3374.0,inf,2992.94,3125,3125,100.0,600.07,72.67,33.28,14.11,7.97
9,Uniform,200,0.35,3.0,9,4873.0,4175,3125,2988,3364.0,2790.0,2978,2978,17.06,600.11,63.63,40.19,4.94,0.34
10,Uniform,200,0.35,3.0,9,5149.0,3755,3485,3432.0,3547.0,3420.0,3018,3420.0,3.58,600.12,50.56,9.8,1.9,0.35
