Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
2,Uniform,20,0.25,1.5,9,338.0,323,323,323,323.0,275.49,323,323,14.71,3600.0,4.64,0.0,0.0,0.0
3,Uniform,20,0.25,1.5,9,379.0,362,362,362,362.0,255.0,362,362,29.56,3600.01,4.7,0.0,0.0,0.0
4,Uniform,20,0.25,1.5,9,327.0,312,312,312,312.0,232.0,312,312,25.64,3600.0,4.81,0.0,0.0,0.0
5,Uniform,20,0.25,1.5,9,386.0,369,369,369,369.0,223.99,369,369,39.3,3600.01,4.61,0.0,0.0,0.0
6,Uniform,20,0.25,1.5,9,353.0,337,337,337,337.0,248.0,337,337,26.41,3600.01,4.75,0.0,0.0,0.0
7,Uniform,20,0.25,1.5,9,341.0,326,326,326,326.0,275.0,326,326,15.64,3600.01,4.6,0.0,0.0,0.0
8,Uniform,20,0.25,1.5,9,327.0,312,312,312,312.0,229.14,312,312,26.56,3600.01,4.81,0.0,0.0,0.0
9,Uniform,20,0.25,1.5,9,313.0,313.0,313.0,313.0,292.0,264.0,292,292,9.59,3600.0,7.19,7.19,7.19,7.19
10,Uniform,20,0.25,1.5,9,383.0,366,366,366,366.0,255.0,366,366,30.33,3600.0,4.64,0.0,0.0,0.0
1,Uniform,20,0.35,1.5,9,400.0,409,382,382,382.0,275.0,382,382,28.01,3600.01,4.71,7.07,0.0,0.0
2,Uniform,20,0.35,1.5,9,338.0,338,323,323,323.0,231.0,323,323,28.48,3600.01,4.64,4.64,0.0,0.0
3,Uniform,20,0.35,1.5,9,379.0,483,362,362,362.0,167.34,362,362,53.77,3600.01,4.7,33.43,0.0,0.0
4,Uniform,20,0.35,1.5,9,327.0,425,312.0,312.0,312.0,145.13,312,312,53.48,3600.05,4.81,36.22,0.0,0.0
5,Uniform,20,0.35,1.5,9,386.0,481,369,369,369.0,172.0,369,369,53.39,3600.01,4.61,30.35,0.0,0.0
6,Uniform,20,0.35,1.5,9,353.0,421,337,337,337.0,200.0,337,337,40.65,3600.01,4.75,24.93,0.0,0.0
7,Uniform,20,0.35,1.5,9,341.0,395,326,326.0,326.0,182.9,326,326,43.9,3600.01,4.6,21.17,0.0,0.0
8,Uniform,20,0.35,1.5,9,327.0,425,312.0,312.0,312.0,147.77,312,312,52.64,3600.0,4.81,36.22,0.0,0.0
9,Uniform,20,0.35,1.5,9,313.0,341,292,292,292.0,177.46,292,292,39.22,3600.01,7.19,16.78,0.0,0.0
10,Uniform,20,0.35,1.5,9,383.0,482,366,366,366.0,163.65,366,366,55.29,3600.01,4.64,31.69,0.0,0.0
1,Uniform,20,0.15,2.0,2,525.0,453.0,525.0,453.0,446.0,446.0,382,446.0,0.0,0.81,17.71,1.57,17.71,1.57
2,Uniform,20,0.15,2.0,2,390.0,377.0,428.0,377.0,368.0,368.0,323,368.0,0.0,4.02,5.98,2.45,16.3,2.45
3,Uniform,20,0.15,2.0,9,436.0,371,420.0,371,371.0,352.0,362,362,5.12,3600.0,17.52,0.0,13.21,0.0
4,Uniform,20,0.15,2.0,9,381.0,322,322,322,322.0,307.0,312,312,4.66,3600.0,18.32,0.0,0.0,0.0
5,Uniform,20,0.15,2.0,9,443.0,385.0,433.0,385.0,383.0,360.0,369,369,6.01,3600.01,15.67,0.52,13.05,0.52
6,Uniform,20,0.15,2.0,2,462.0,413.0,415.0,413.0,392.0,392.0,337,392.0,0.0,8.08,17.86,5.36,5.87,5.36
7,Uniform,20,0.15,2.0,2,438.0,434.0,434.0,434.0,374.0,374.0,326,374.0,0.0,13.43,17.11,16.04,16.04,16.04
8,Uniform,20,0.15,2.0,2,385.0,385.0,385.0,385.0,365.0,365.0,312,365.0,0.0,0.49,5.48,5.48,5.48,5.48
9,Uniform,20,0.15,2.0,2,411.0,411.0,411.0,411.0,397.0,397.0,292,397.0,0.0,0.57,3.53,3.53,3.53,3.53
10,Uniform,20,0.15,2.0,9,444.0,432.0,434.0,432.0,376.0,354.0,366,366,5.85,3600.01,18.09,14.89,15.43,14.89
1,Uniform,20,0.25,2.0,2,525.0,453.0,523.0,453.0,446.0,446.0,382,446.0,0.0,360.32,17.71,1.57,17.26,1.57
2,Uniform,20,0.25,2.0,2,390.0,377.0,377.0,377.0,366.0,366.0,323,366.0,0.0,0.78,6.56,3.01,3.01,3.01
3,Uniform,20,0.25,2.0,9,436.0,371,371,371,371.0,345.0,362,362,7.01,3600.01,17.52,0.0,0.0,0.0
4,Uniform,20,0.25,2.0,9,381.0,321.0,321.0,321.0,318.0,307.0,312,312,3.46,3600.01,19.81,0.94,0.94,0.94
5,Uniform,20,0.25,2.0,9,443.0,380,380,380,380.0,292.0,369,369,23.16,3600.01,16.58,0.0,0.0,0.0
6,Uniform,20,0.25,2.0,9,462.0,349.0,395.0,349.0,345.0,333.0,337,337,3.48,3600.0,33.91,1.16,14.49,1.16
7,Uniform,20,0.25,2.0,2,438.0,374.0,374.0,374.0,365.0,365.0,326,365.0,0.0,0.66,20.0,2.47,2.47,2.47
8,Uniform,20,0.25,2.0,9,385.0,325.0,325.0,325.0,317.0,307.03,312,312,3.14,3600.0,21.45,2.52,2.52,2.52
9,Uniform,20,0.25,2.0,2,411.0,411.0,411.0,411.0,353.0,352.0,292,352.0,0.28,4.32,16.43,16.43,16.43,16.43
10,Uniform,20,0.25,2.0,9,444.0,376,376,376.0,376.0,346.0,366,366,7.98,3600.01,18.09,0.0,0.0,0.0
1,Uniform,20,0.35,2.0,9,525.0,409,394,394,394.0,365.0,382,382,7.36,3600.0,33.25,3.81,0.0,0.0
2,Uniform,20,0.35,2.0,9,390.0,338,328,328,328.0,306.0,323,323,6.71,3600.0,18.9,3.05,0.0,0.0
3,Uniform,20,0.35,2.0,9,436.0,483,374,374,371.0,217.0,362,362,41.51,3600.01,17.52,30.19,0.81,0.81
4,Uniform,20,0.35,2.0,9,381.0,425,318,318,318.0,190.89,312,312,39.97,3600.0,19.81,33.65,0.0,0.0
5,Uniform,20,0.35,2.0,9,443.0,481,378,378,378.0,223.84,369,369,40.78,3600.01,17.2,27.25,0.0,0.0
6,Uniform,20,0.35,2.0,9,462.0,421,345,345,345.0,264.0,337,337,23.48,3600.0,33.91,22.03,0.0,0.0
7,Uniform,20,0.35,2.0,9,438.0,395,331,331,331.0,244.69,326,326,26.07,3600.01,32.33,19.34,0.0,0.0
8,Uniform,20,0.35,2.0,9,385.0,425,317,317,317.0,193.4,312,312,38.99,3600.0,21.45,34.07,0.0,0.0
9,Uniform,20,0.35,2.0,9,411.0,341,295,295,295.0,236.0,292,292,20.0,3600.0,39.32,15.59,0.0,0.0
10,Uniform,20,0.35,2.0,9,444.0,482,375,375,375.0,217.97,366,366,41.88,3600.0,18.4,28.53,0.0,0.0
1,Uniform,20,0.15,3.0,2,777.0,669.0,777.0,669.0,662.0,662.0,382,662.0,0.0,0.41,17.37,1.06,17.37,1.06
2,Uniform,20,0.15,3.0,2,570.0,557.0,638.0,557.0,548.0,546.0,323,546.0,0.36,0.39,4.01,1.64,16.42,1.64
3,Uniform,20,0.15,3.0,2,640.0,530.0,624.0,530.0,522.0,522.0,362,522.0,0.0,0.92,22.61,1.53,19.54,1.53
4,Uniform,20,0.15,3.0,2,561.0,471.0,471.0,471.0,457.0,457.0,312,457.0,0.0,0.59,22.76,3.06,3.06,3.06
5,Uniform,20,0.15,3.0,2,647.0,555.0,637.0,555.0,530.0,528.0,369,528.0,0.38,1.84,22.08,4.72,20.19,4.72
6,Uniform,20,0.15,3.0,2,686.0,605.0,607.0,605.0,584.0,584.0,337,584.0,0.0,4.71,17.47,3.6,3.94,3.6
7,Uniform,20,0.15,3.0,2,648.0,644.0,644.0,644.0,554.0,554.0,326,554.0,0.0,1.19,16.97,16.25,16.25,16.25
8,Uniform,20,0.15,3.0,2,565.0,565.0,565.0,565.0,545.0,545.0,312,545.0,0.0,0.3,3.67,3.67,3.67,3.67
9,Uniform,20,0.15,3.0,2,607.0,607.0,607.0,607.0,593.0,593.0,292,593.0,0.0,0.57,2.36,2.36,2.36,2.36
10,Uniform,20,0.15,3.0,2,648.0,636.0,638.0,636.0,524.0,524.0,366,524.0,0.0,1.29,23.66,21.37,21.76,21.37
1,Uniform,20,0.25,3.0,2,777.0,669.0,775.0,669.0,662.0,662.0,382,662.0,0.0,5.3,17.37,1.06,17.07,1.06
2,Uniform,20,0.25,3.0,2,570.0,557.0,557.0,557.0,546.0,546.0,323,546.0,0.0,0.49,4.4,2.01,2.01,2.01
3,Uniform,20,0.25,3.0,2,640.0,530.0,530.0,530.0,515.0,515.0,362,515.0,0.0,0.89,24.27,2.91,2.91,2.91
4,Uniform,20,0.25,3.0,2,561.0,471.0,471.0,471.0,458.0,457.0,312,457.0,0.22,0.62,22.49,2.84,2.84,2.84
5,Uniform,20,0.25,3.0,2,647.0,452.0,534.0,452.0,428.0,428.0,369,428.0,0.0,0.76,51.17,5.61,24.77,5.61
6,Uniform,20,0.25,3.0,2,686.0,509.0,587.0,509.0,493.0,493.0,337,493.0,0.0,0.75,39.15,3.25,19.07,3.25
7,Uniform,20,0.25,3.0,2,648.0,554.0,554.0,554.0,545.0,545.0,326,545.0,0.0,0.53,18.9,1.65,1.65,1.65
8,Uniform,20,0.25,3.0,2,565.0,475.0,475.0,475.0,460.0,459.0,312,459.0,0.22,0.76,22.83,3.26,3.26,3.26
9,Uniform,20,0.25,3.0,2,607.0,607.0,607.0,607.0,521.0,519.0,292,519.0,0.38,1.91,16.51,16.51,16.51,16.51
10,Uniform,20,0.25,3.0,2,648.0,536.0,536.0,536.0,516.0,516.0,366,516.0,0.0,0.93,25.58,3.88,3.88,3.88
1,Uniform,20,0.35,3.0,2,777.0,560.0,560.0,560.0,545.0,545.0,382,545.0,0.0,0.53,42.57,2.75,2.75,2.75
2,Uniform,20,0.35,3.0,2,570.0,467.0,467.0,467.0,458.0,456.0,323,456.0,0.44,0.28,24.45,1.97,1.97,1.97
3,Uniform,20,0.35,3.0,9,640.0,483,415,385,382.0,324.0,362,362,15.18,3600.01,67.54,26.44,8.64,0.79
4,Uniform,20,0.35,3.0,9,561.0,425,366,336,328.0,285.0,312,312,13.11,3600.01,71.04,29.57,11.59,2.44
5,Uniform,20,0.35,3.0,9,647.0,481,388,388,388.0,327.0,369,369,15.72,3600.0,66.75,23.97,0.0,0.0
6,Uniform,20,0.35,3.0,2,686.0,421,414,395.0,392.0,390.87,337,390.87,0.29,0.6,75.0,7.4,5.61,0.77
7,Uniform,20,0.35,3.0,2,648.0,395,374.0,382.0,366.0,366.0,326,366.0,0.0,0.61,77.05,7.92,2.19,4.37
8,Uniform,20,0.35,3.0,9,565.0,425,365,335,335.0,291.0,312,312,13.13,3600.0,68.66,26.87,8.96,0.0
9,Uniform,20,0.35,3.0,2,607.0,360,360,355.0,351.0,351.0,292,351.0,0.0,0.51,72.93,2.56,2.56,1.14
10,Uniform,20,0.35,3.0,9,648.0,482,385,385,385.0,320.0,366,366,16.88,3600.01,68.31,25.19,0.0,0.0
