Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
10,Right-skewed,100,0.25,3.0,9,1665.0,2415,1560.0,1560,1560.0,583.84,1530,1530,62.57,600.03,8.82,57.84,1.96,1.96
1,Right-skewed,100,0.35,3.0,9,1845.0,2925,1560.0,1560,1650.0,388.66,1530,1530,76.44,600.05,20.59,91.18,1.96,1.96
2,Right-skewed,100,0.35,3.0,9,1755.0,3015,1560.0,1560,1605.0,119.34,1530,1530,92.56,600.03,14.71,97.06,1.96,1.96
3,Right-skewed,100,0.35,3.0,9,1755.0,2895,1560.0,1560,2265.0,277.13,1530,1530,87.76,600.03,14.71,89.22,1.96,1.96
4,Right-skewed,100,0.35,3.0,9,1755.0,2925,1560.0,1560.0,1650.0,299.41,1530,1530,81.85,600.02,14.71,91.18,1.96,1.96
5,Right-skewed,100,0.35,3.0,9,1755.0,2955,1560.0,1560,1680.0,298.6,1530,1530,82.23,600.03,14.71,93.14,1.96,1.96
6,Right-skewed,100,0.35,3.0,9,1830.0,2985,1560,1560.0,1950.0,245.59,1530,1530,87.41,600.03,19.61,95.1,1.96,1.96
7,Right-skewed,100,0.35,3.0,9,1725.0,2955,1560.0,1560,1755.0,313.88,1530,1530,82.12,600.03,12.75,93.14,1.96,1.96
8,Right-skewed,100,0.35,3.0,9,1755.0,3015,1560,1560,1560.0,265.08,1530,1530,83.01,600.05,14.71,97.06,1.96,1.96
9,Right-skewed,100,0.35,3.0,9,1665.0,3015,1560,1560,1650.0,140.08,1530,1530,91.51,600.03,8.82,97.06,1.96,1.96
10,Right-skewed,100,0.35,3.0,9,1665.0,2985,1560,1560,1875.0,283.15,1530,1530,84.9,600.04,8.82,95.1,1.96,1.96
1,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1665.0,1170.0,1530,1530,29.73,600.05,0.98,0.0,0.0,0.0
2,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1905.0,1170.0,1530,1530,38.58,600.05,0.98,0.0,0.0,0.0
3,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,2070.0,1125.0,1530,1530,45.65,600.04,0.98,0.0,0.0,0.0
4,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1620.0,1260.0,1530,1530,22.22,600.04,0.98,0.0,0.0,0.0
5,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,2070.0,1170.0,1530,1530,43.48,600.1,0.98,0.0,0.0,0.0
6,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1605.0,1170.0,1530,1530,27.1,600.06,0.98,0.0,0.0,0.0
7,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1695.0,1125.0,1530,1530,33.63,600.05,0.98,0.0,0.0,0.0
8,Uniform,100,0.15,1.5,9,1545.0,1530.0,1560.0,1530.0,2100.0,1305.0,1530,1530,37.86,600.05,0.98,0.0,1.96,0.0
9,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,1125.61,1530,1530,26.43,600.05,0.98,0.0,0.0,0.0
10,Uniform,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1620.0,1260.0,1530,1530,22.22,600.05,0.98,0.0,0.0,0.0
1,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1545.0,990.0,1530,1530,35.92,600.03,0.98,0.0,0.0,0.0
2,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1680.0,990.0,1530,1530,41.07,600.08,0.98,0.0,0.0,0.0
3,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1845.0,900.89,1530,1530,51.17,600.03,0.98,0.0,0.0,0.0
4,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1800.0,1080.15,1530,1530,39.99,600.05,0.98,0.0,0.0,0.0
5,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1545.0,990.0,1530,1530,35.92,600.06,0.98,0.0,0.0,0.0
6,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1605.0,945.34,1530,1530,41.1,600.04,0.98,0.0,0.0,0.0
7,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1605.0,900.0,1530,1530,43.93,600.05,0.98,0.0,0.0,0.0
8,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,1125.0,1530,1530,26.47,600.05,0.98,0.0,0.0,0.0
9,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,990.0,1530,1530,35.29,600.04,0.98,0.0,0.0,0.0
10,Uniform,100,0.25,1.5,9,1545.0,1530.0,1530.0,1530.0,1725.0,1113.78,1530,1530,35.43,600.05,0.98,0.0,0.0,0.0
1,Uniform,100,0.35,1.5,9,1545.0,1965,1530.0,1530.0,1620.0,810.0,1530,1530,50.0,600.05,0.98,28.43,0.0,0.0
2,Uniform,100,0.35,1.5,9,1545.0,2115,1530.0,1530.0,1740.0,675.0,1530,1530,61.21,600.05,0.98,38.24,0.0,0.0
3,Uniform,100,0.35,1.5,9,1545.0,2175,1530.0,1530.0,1545.0,630.0,1530,1530,59.22,600.05,0.98,42.16,0.0,0.0
4,Uniform,100,0.35,1.5,9,1545.0,1815,1530.0,1530.0,1590.0,900.0,1530,1530,43.4,600.03,0.98,18.63,0.0,0.0
5,Uniform,100,0.35,1.5,9,1545.0,1965,1530.0,1530.0,1530.0,810.0,1530,1530,47.06,600.04,0.98,28.43,0.0,0.0
6,Uniform,100,0.35,1.5,9,1545.0,2175,1530.0,1530.0,1635.0,630.0,1530,1530,61.47,600.04,0.98,42.16,0.0,0.0
7,Uniform,100,0.35,1.5,9,1545.0,2235,1530.0,1530.0,1800.0,555.92,1530,1530,69.12,600.03,0.98,46.08,0.0,0.0
8,Uniform,100,0.35,1.5,9,1545.0,1935,1530.0,1530.0,1530.0,810.0,1530,1530,47.06,600.05,0.98,26.47,0.0,0.0
9,Uniform,100,0.35,1.5,9,1545.0,1935,1530.0,1530.0,1560.0,810.0,1530,1530,48.08,600.06,0.98,26.47,0.0,0.0
10,Uniform,100,0.35,1.5,9,1545.0,1785,1530.0,1530.0,1530.0,945.0,1530,1530,38.24,600.05,0.98,16.67,0.0,0.0
1,Uniform,100,0.15,2.0,9,1710.0,1650.0,1830.0,1650.0,1680.0,1560.0,1530,1560.0,7.14,600.04,9.62,5.77,17.31,5.77
2,Uniform,100,0.15,2.0,9,1710.0,1650.0,1830.0,1650.0,1650.0,1560.0,1530,1560.0,5.45,600.04,9.62,5.77,17.31,5.77
3,Uniform,100,0.15,2.0,9,1710.0,1635.0,1770.0,1635.0,1590.0,1500.0,1530,1530,5.66,600.05,11.76,6.86,15.69,6.86
4,Uniform,100,0.15,2.0,9,1830.0,1770.0,1950.0,1770.0,1800.0,1680.14,1530,1680.14,6.66,600.04,8.92,5.35,16.06,5.35
5,Uniform,100,0.15,2.0,9,1710.0,1590.0,1830.0,1590.0,1590.0,1575.0,1530,1575.0,0.94,600.05,8.57,0.95,16.19,0.95
6,Uniform,100,0.15,2.0,9,1710.0,1650.0,1830.0,1650.0,1650.0,1560.0,1530,1560.0,5.45,600.06,9.62,5.77,17.31,5.77
7,Uniform,100,0.15,2.0,9,1650.0,1590.0,1755.0,1590.0,1575.0,1500.0,1530,1530,4.76,600.05,7.84,3.92,14.71,3.92
8,Uniform,100,0.15,2.0,9,1890.0,1815.0,2070.0,1815.0,1815.0,1740.0,1530,1740.0,4.13,600.04,8.62,4.31,18.97,4.31
9,Uniform,100,0.15,2.0,9,1710.0,1590.0,1815.0,1590.0,1590.0,1502.01,1530,1530,5.53,600.05,11.76,3.92,18.63,3.92
10,Uniform,100,0.15,2.0,9,1830.0,1770.0,1950.0,1770.0,1755.0,1680.14,1530,1680.14,4.27,600.04,8.92,5.35,16.06,5.35
1,Uniform,100,0.25,2.0,9,1710.0,1545,1545,1545,1635.0,1321.5,1530,1530,19.17,600.04,11.76,0.98,0.98,0.98
2,Uniform,100,0.25,2.0,9,1710.0,1545,1575.0,1545,1560.0,1320.0,1530,1530,15.38,600.03,11.76,0.98,2.94,0.98
3,Uniform,100,0.25,2.0,9,1710.0,1545,1545,1545,1545.0,1201.09,1530,1530,22.26,600.03,11.76,0.98,0.98,0.98
4,Uniform,100,0.25,2.0,9,1830.0,1590.0,1650.0,1590.0,1575.0,1440.0,1530,1530,8.57,600.05,19.61,3.92,7.84,3.92
5,Uniform,100,0.25,2.0,9,1710.0,1545,1590.0,1545,1575.0,1320.0,1530,1530,16.19,600.05,11.76,0.98,3.92,0.98
6,Uniform,100,0.25,2.0,9,1710.0,1545,1545,1545,1545.0,1260.0,1530,1530,18.45,600.06,11.76,0.98,0.98,0.98
7,Uniform,100,0.25,2.0,9,1650.0,1545,1545,1545,1650.0,1200.0,1530,1530,27.27,600.07,7.84,0.98,0.98,0.98
8,Uniform,100,0.25,2.0,9,1890.0,1650.0,1815.0,1650.0,1635.0,1500.72,1530,1530,8.21,600.04,23.53,7.84,18.63,7.84
9,Uniform,100,0.25,2.0,9,1710.0,1545,1545,1545,1545.0,1320.0,1530,1530,14.56,600.04,11.76,0.98,0.98,0.98
10,Uniform,100,0.25,2.0,9,1830.0,1650.0,1710.0,1650.0,1635.0,1440.0,1530,1530,11.93,600.08,19.61,7.84,11.76,7.84
1,Uniform,100,0.35,2.0,9,1710.0,1965,1545,1545,1545.0,1080.0,1530,1530,30.1,600.04,11.76,28.43,0.98,0.98
2,Uniform,100,0.35,2.0,9,1710.0,2115,1545,1545,1575.0,900.0,1530,1530,42.86,600.05,11.76,38.24,0.98,0.98
3,Uniform,100,0.35,2.0,9,1710.0,2175,1545,1545,1545.0,840.0,1530,1530,45.63,600.04,11.76,42.16,0.98,0.98
4,Uniform,100,0.35,2.0,9,1830.0,1815,1545,1545,1545.0,1200.0,1530,1530,22.33,600.04,19.61,18.63,0.98,0.98
5,Uniform,100,0.35,2.0,9,1710.0,1965,1545,1545,1545.0,1080.0,1530,1530,30.1,600.04,11.76,28.43,0.98,0.98
6,Uniform,100,0.35,2.0,9,1710.0,2175,1545,1545,1545.0,840.0,1530,1530,45.63,600.04,11.76,42.16,0.98,0.98
7,Uniform,100,0.35,2.0,9,1650.0,2235,1545,1545,1545.0,780.0,1530,1530,49.51,600.07,7.84,46.08,0.98,0.98
8,Uniform,100,0.35,2.0,9,1890.0,1935,1545,1545,1590.0,1080.0,1530,1530,32.08,600.05,23.53,26.47,0.98,0.98
9,Uniform,100,0.35,2.0,9,1710.0,1935,1545,1545,1545.0,1080.0,1530,1530,30.1,600.04,11.76,26.47,0.98,0.98
10,Uniform,100,0.35,2.0,9,1830.0,1785,1545,1545,1545.0,1260.0,1530,1530,18.45,600.04,19.61,16.67,0.98,0.98
1,Uniform,100,0.15,3.0,9,2550.0,2460.0,2730.0,2460.0,2460.0,2355.0,1530,2355.0,4.27,600.05,8.28,4.46,15.92,4.46
2,Uniform,100,0.15,3.0,9,2550.0,2460.0,2730.0,2460.0,2460.0,2341.06,1530,2341.06,4.83,600.13,8.93,5.08,16.61,5.08
3,Uniform,100,0.15,3.0,9,2550.0,2445.0,2640.0,2445.0,2370.0,2251.66,1530,2251.66,4.99,600.04,13.25,8.59,17.25,8.59
4,Uniform,100,0.15,3.0,9,2730.0,2640.0,2910.0,2640.0,2625.0,2521.0,1530,2521.0,3.96,600.07,8.29,4.72,15.43,4.72
5,Uniform,100,0.15,3.0,9,2550.0,2370.0,2730.0,2370.0,2370.0,2355.0,1530,2355.0,0.63,600.04,8.28,0.64,15.92,0.64
6,Uniform,100,0.15,3.0,9,2550.0,2460.0,2730.0,2460.0,2445.0,2340.0,1530,2340.0,4.29,600.06,8.97,5.13,16.67,5.13
7,Uniform,100,0.15,3.0,9,2460.0,2370.0,2625.0,2370.0,2370.0,2250.69,1530,2250.69,5.03,600.09,9.3,5.3,16.63,5.3
8,Uniform,100,0.15,3.0,9,2820.0,2715.0,3090.0,2715.0,2640.0,2610.0,1530,2610.0,1.14,600.07,8.05,4.02,18.39,4.02
9,Uniform,100,0.15,3.0,9,2550.0,2370.0,2715.0,2370.0,2370.0,2251.76,1530,2251.76,4.99,600.09,13.24,5.25,20.57,5.25
10,Uniform,100,0.15,3.0,9,2730.0,2640.0,2910.0,2640.0,2640.0,2520.0,1530,2520.0,4.55,600.05,8.33,4.76,15.48,4.76
1,Uniform,100,0.25,3.0,9,2550.0,2175.0,2280.0,2175.0,2175.0,1980.89,1530,1980.89,8.92,600.02,28.73,9.8,15.1,9.8
2,Uniform,100,0.25,3.0,9,2550.0,2190.0,2355.0,2190.0,2085.0,1982.43,1530,1982.43,4.92,600.05,28.63,10.47,18.79,10.47
3,Uniform,100,0.25,3.0,9,2550.0,2010.0,2190.0,2010.0,1995.0,1802.33,1530,1802.33,9.66,600.04,41.48,11.52,21.51,11.52
4,Uniform,100,0.25,3.0,9,2730.0,2370.0,2460.0,2370.0,2280.0,2160.74,1530,2160.74,5.23,600.04,26.35,9.68,13.85,9.68
5,Uniform,100,0.25,3.0,9,2550.0,2190.0,2370.0,2190.0,2100.0,1980.75,1530,1980.75,5.68,600.03,28.74,10.56,19.65,10.56
6,Uniform,100,0.25,3.0,9,2550.0,2085.0,2265.0,2085.0,2085.0,1891.07,1530,1891.07,9.3,600.03,34.84,10.26,19.77,10.26
7,Uniform,100,0.25,3.0,9,2460.0,2010.0,2100.0,2010.0,1995.0,1801.59,1530,1801.59,9.69,600.07,36.55,11.57,16.56,11.57
8,Uniform,100,0.25,3.0,9,2820.0,2460.0,2715.0,2460.0,2355.0,2250.66,1530,2250.66,4.43,600.06,25.3,9.3,20.63,9.3
9,Uniform,100,0.25,3.0,9,2550.0,2100.0,2280.0,2100.0,2100.0,1980.09,1530,1980.09,5.71,600.05,28.78,6.06,15.15,6.06
10,Uniform,100,0.25,3.0,9,2730.0,2460.0,2550.0,2460.0,2370.0,2340.0,1530,2340.0,1.27,600.04,16.67,5.13,8.97,5.13
1,Uniform,100,0.35,3.0,2,2550.0,1965,1680,1635.0,1635.0,1635.0,1530,1635.0,0.0,361.37,55.96,20.18,2.75,0.0
2,Uniform,100,0.35,3.0,9,2550.0,2115,1560.0,1560.0,1560.0,1365.0,1530,1530,12.5,600.04,66.67,38.24,1.96,1.96
3,Uniform,100,0.35,3.0,9,2550.0,2175,1560.0,1560.0,1680.0,1260.0,1530,1530,25.0,600.05,66.67,42.16,1.96,1.96
4,Uniform,100,0.35,3.0,9,2730.0,1845,1830.0,1830.0,1830.0,1815.0,1530,1815.0,0.82,600.04,50.41,1.65,0.83,0.83
5,Uniform,100,0.35,3.0,9,2550.0,1965,1695,1635.0,1650.0,1621.32,1530,1621.32,1.74,600.04,57.28,21.2,4.54,0.84
6,Uniform,100,0.35,3.0,9,2550.0,2175,1560.0,1560.0,1710.0,1260.0,1530,1530,26.32,600.04,66.67,42.16,1.96,1.96
7,Uniform,100,0.35,3.0,9,2460.0,2235,1560.0,1560.0,1695.0,1170.62,1530,1530,30.94,600.02,60.78,46.08,1.96,1.96
8,Uniform,100,0.35,3.0,9,2820.0,1935,1740.0,1650.0,1650.0,1635.0,1530,1635.0,0.91,600.03,72.48,18.35,6.42,0.92
9,Uniform,100,0.35,3.0,9,2550.0,1935,1740.0,1650.0,1650.0,1623.15,1530,1623.15,1.63,600.04,57.1,19.21,7.2,1.65
10,Uniform,100,0.35,3.0,2,2730.0,1905.0,1905.0,1905.0,1905.0,1905.0,1530,1905.0,0.0,50.23,43.31,0.0,0.0,0.0
